波长nm	计数count
356.85601	0
356.860388	0
356.864766	0
356.869144	0
356.873522	0
356.8779	600
356.878502	0
356.879104	0
356.879706	0
356.880308	0
356.88091	0
356.881512	0
356.882114	0
356.882716	0
356.883318	0
356.88392	0
356.884522	0
356.885124	0
356.885726	0
356.886328	0
356.88693	0
356.887532	0
356.888134	0
356.888736	0
356.889338	0
356.88994	0
356.890542	0
356.891144	0
356.891746	0
356.892348	0
356.89295	0
356.893552	0
356.894154	0
356.894756	0
356.895358	0
356.89596	0
356.896562	0
356.897164	0
356.897766	0
356.898368	0
356.89897	0
356.899572	0
356.900174	0
356.900776	0
356.901378	0
356.90198	0
356.902582	0
356.903184	0
356.903786	0
356.904388	0
356.90499	0
356.905592	0
356.906194	0
356.906796	0
356.907398	0
356.908	530
356.908574	0
356.909148	0
356.909722	0
356.910296	0
356.91087	0
356.911444	0
356.912018	0
356.912592	0
356.913166	0
356.91374	0
356.914314	0
356.914888	0
356.915462	0
356.916036	0
356.91661	0
356.917184	0
356.917758	0
356.918332	0
356.918906	0
356.91948	0
356.920054	0
356.920628	0
356.921202	0
356.921776	0
356.92235	0
356.922924	0
356.923498	0
356.924072	0
356.924646	0
356.92522	0
356.925794	0
356.926368	0
356.926942	0
356.927516	0
356.92809	0
356.928664	0
356.929238	0
356.929812	0
356.930386	0
356.93096	0
356.931534	0
356.932108	0
356.932682	0
356.933256	0
356.93383	0
356.934404	0
356.934978	0
356.935552	0
356.936126	0
356.9367	290
356.938154	0
356.939608	0
356.941062	0
356.942516	0
356.94397	0
356.945424	0
356.946878	0
356.948332	0
356.949786	0
356.95124	0
356.952694	0
356.954148	0
356.955602	0
356.957056	0
356.95851	0
356.959964	0
356.961418	0
356.962872	0
356.964326	0
356.96578	0
356.967234	0
356.968688	0
356.970142	0
356.971596	0
356.97305	0
356.974504	0
356.975958	0
356.977412	0
356.978866	0
356.98032	0
356.981774	0
356.983228	0
356.984682	0
356.986136	0
356.98759	0
356.989044	0
356.990498	0
356.991952	0
356.993406	0
356.99486	0
356.996314	0
356.997768	0
356.999222	0
357.000676	0
357.00213	0
357.003584	0
357.005038	0
357.006492	0
357.007946	0
357.0094	230
357.01186	0
357.01432	0
357.01678	0
357.01924	0
357.0217	0
357.02416	0
357.02662	0
357.02908	0
357.03154	0
357.034	0
357.03646	0
357.03892	0
357.04138	0
357.04384	0
357.0463	0
357.04876	0
357.05122	0
357.05368	0
357.05614	0
357.0586	0
357.06106	0
357.06352	0
357.06598	0
357.06844	0
357.0709	0
357.07336	0
357.07582	0
357.07828	0
357.08074	0
357.0832	0
357.08566	0
357.08812	0
357.09058	0
357.09304	0
357.0955	0
357.09796	0
357.10042	0
357.10288	0
357.10534	0
357.1078	0
357.11026	0
357.11272	0
357.11518	0
357.11764	0
357.1201	0
357.12256	0
357.12502	0
357.12748	0
357.12994	0
357.0217	370
357.02904	0
357.03638	0
357.04372	0
357.05106	0
357.0584	0
357.06574	0
357.07308	0
357.08042	0
357.08776	0
357.0951	0
357.10244	0
357.10978	0
357.11712	0
357.12446	0
357.1318	0
357.13914	0
357.14648	0
357.15382	0
357.16116	0
357.1685	0
357.17584	0
357.18318	0
357.19052	0
357.19786	0
357.2052	0
357.21254	0
357.21988	0
357.22722	0
357.23456	0
357.2419	0
357.24924	0
357.25658	0
357.26392	0
357.27126	0
357.2786	0
357.28594	0
357.29328	0
357.30062	0
357.30796	0
357.3153	0
357.32264	0
357.32998	0
357.33732	0
357.34466	0
357.352	0
357.35934	0
357.36668	0
357.37402	0
357.38136	0
357.0584	210
357.058654	0
357.058908	0
357.059162	0
357.059416	0
357.05967	0
357.059924	0
357.060178	0
357.060432	0
357.060686	0
357.06094	0
357.061194	0
357.061448	0
357.061702	0
357.061956	0
357.06221	0
357.062464	0
357.062718	0
357.062972	0
357.063226	0
357.06348	0
357.063734	0
357.063988	0
357.064242	0
357.064496	0
357.06475	0
357.065004	0
357.065258	0
357.065512	0
357.065766	0
357.06602	0
357.066274	0
357.066528	0
357.066782	0
357.067036	0
357.06729	0
357.067544	0
357.067798	0
357.068052	0
357.068306	0
357.06856	0
357.068814	0
357.069068	0
357.069322	0
357.069576	0
357.06983	0
357.070084	0
357.070338	0
357.070592	0
357.070846	0
357.0711	430
357.072006	0
357.072912	0
357.073818	0
357.074724	0
357.07563	0
357.076536	0
357.077442	0
357.078348	0
357.079254	0
357.08016	0
357.081066	0
357.081972	0
357.082878	0
357.083784	0
357.08469	0
357.085596	0
357.086502	0
357.087408	0
357.088314	0
357.08922	0
357.090126	0
357.091032	0
357.091938	0
357.092844	0
357.09375	0
357.094656	0
357.095562	0
357.096468	0
357.097374	0
357.09828	0
357.099186	0
357.100092	0
357.100998	0
357.101904	0
357.10281	0
357.103716	0
357.104622	0
357.105528	0
357.106434	0
357.10734	0
357.108246	0
357.109152	0
357.110058	0
357.110964	0
357.11187	0
357.112776	0
357.113682	0
357.114588	0
357.115494	0
357.1164	550
357.117174	0
357.117948	0
357.118722	0
357.119496	0
357.12027	0
357.121044	0
357.121818	0
357.122592	0
357.123366	0
357.12414	0
357.124914	0
357.125688	0
357.126462	0
357.127236	0
357.12801	0
357.128784	0
357.129558	0
357.130332	0
357.131106	0
357.13188	0
357.132654	0
357.133428	0
357.134202	0
357.134976	0
357.13575	0
357.136524	0
357.137298	0
357.138072	0
357.138846	0
357.13962	0
357.140394	0
357.141168	0
357.141942	0
357.142716	0
357.14349	0
357.144264	0
357.145038	0
357.145812	0
357.146586	0
357.14736	0
357.148134	0
357.148908	0
357.149682	0
357.150456	0
357.15123	0
357.152004	0
357.152778	0
357.153552	0
357.154326	0
357.1551	230
357.157852	0
357.160604	0
357.163356	0
357.166108	0
357.16886	0
357.171612	0
357.174364	0
357.177116	0
357.179868	0
357.18262	0
357.185372	0
357.188124	0
357.190876	0
357.193628	0
357.19638	0
357.199132	0
357.201884	0
357.204636	0
357.207388	0
357.21014	0
357.212892	0
357.215644	0
357.218396	0
357.221148	0
357.2239	0
357.226652	0
357.229404	0
357.232156	0
357.234908	0
357.23766	0
357.240412	0
357.243164	0
357.245916	0
357.248668	0
357.25142	0
357.254172	0
357.256924	0
357.259676	0
357.262428	0
357.26518	0
357.267932	0
357.270684	0
357.273436	0
357.276188	0
357.27894	0
357.281692	0
357.284444	0
357.287196	0
357.289948	0
357.2927	470
357.294596	0
357.296492	0
357.298388	0
357.300284	0
357.30218	0
357.304076	0
357.305972	0
357.307868	0
357.309764	0
357.31166	0
357.313556	0
357.315452	0
357.317348	0
357.319244	0
357.32114	0
357.323036	0
357.324932	0
357.326828	0
357.328724	0
357.33062	0
357.332516	0
357.334412	0
357.336308	0
357.338204	0
357.3401	0
357.341996	0
357.343892	0
357.345788	0
357.347684	0
357.34958	0
357.351476	0
357.353372	0
357.355268	0
357.357164	0
357.35906	0
357.360956	0
357.362852	0
357.364748	0
357.366644	0
357.36854	0
357.370436	0
357.372332	0
357.374228	0
357.376124	0
357.37802	0
357.379916	0
357.381812	0
357.383708	0
357.385604	0
357.3875	450
357.38797	0
357.38844	0
357.38891	0
357.38938	0
357.38985	0
357.39032	0
357.39079	0
357.39126	0
357.39173	0
357.3922	0
357.39267	0
357.39314	0
357.39361	0
357.39408	0
357.39455	0
357.39502	0
357.39549	0
357.39596	0
357.39643	0
357.3969	0
357.39737	0
357.39784	0
357.39831	0
357.39878	0
357.39925	0
357.39972	0
357.40019	0
357.40066	0
357.40113	0
357.4016	0
357.40207	0
357.40254	0
357.40301	0
357.40348	0
357.40395	0
357.40442	0
357.40489	0
357.40536	0
357.40583	0
357.4063	0
357.40677	0
357.40724	0
357.40771	0
357.40818	0
357.40865	0
357.40912	0
357.40959	0
357.41006	0
357.41053	0
357.411	290
357.4123	0
357.4136	0
357.4149	0
357.4162	0
357.4175	0
357.4188	0
357.4201	0
357.4214	0
357.4227	0
357.424	0
357.4253	0
357.4266	0
357.4279	0
357.4292	0
357.4305	0
357.4318	0
357.4331	0
357.4344	0
357.4357	0
357.437	0
357.4383	0
357.4396	0
357.4409	0
357.4422	0
357.4435	0
357.4448	0
357.4461	0
357.4474	0
357.4487	0
357.45	0
357.4513	0
357.4526	0
357.4539	0
357.4552	0
357.4565	0
357.4578	0
357.4591	0
357.4604	0
357.4617	0
357.463	0
357.4643	0
357.4656	0
357.4669	0
357.4682	0
357.4695	0
357.4708	0
357.4721	0
357.4734	0
357.4747	0
357.476	320
357.480618	0
357.485236	0
357.489854	0
357.494472	0
357.49909	0
357.503708	0
357.508326	0
357.512944	0
357.517562	0
357.52218	0
357.526798	0
357.531416	0
357.536034	0
357.540652	0
357.54527	0
357.549888	0
357.554506	0
357.559124	0
357.563742	0
357.56836	0
357.572978	0
357.577596	0
357.582214	0
357.586832	0
357.59145	0
357.596068	0
357.600686	0
357.605304	0
357.609922	0
357.61454	0
357.619158	0
357.623776	0
357.628394	0
357.633012	0
357.63763	0
357.642248	0
357.646866	0
357.651484	0
357.656102	0
357.66072	0
357.665338	0
357.669956	0
357.674574	0
357.679192	0
357.68381	0
357.688428	0
357.693046	0
357.697664	0
357.702282	0
357.7069	370
357.707742	0
357.708584	0
357.709426	0
357.710268	0
357.71111	0
357.711952	0
357.712794	0
357.713636	0
357.714478	0
357.71532	0
357.716162	0
357.717004	0
357.717846	0
357.718688	0
357.71953	0
357.720372	0
357.721214	0
357.722056	0
357.722898	0
357.72374	0
357.724582	0
357.725424	0
357.726266	0
357.727108	0
357.72795	0
357.728792	0
357.729634	0
357.730476	0
357.731318	0
357.73216	0
357.733002	0
357.733844	0
357.734686	0
357.735528	0
357.73637	0
357.737212	0
357.738054	0
357.738896	0
357.739738	0
357.74058	0
357.741422	0
357.742264	0
357.743106	0
357.743948	0
357.74479	0
357.745632	0
357.746474	0
357.747316	0
357.748158	0
357.749	230
357.749582	0
357.750164	0
357.750746	0
357.751328	0
357.75191	0
357.752492	0
357.753074	0
357.753656	0
357.754238	0
357.75482	0
357.755402	0
357.755984	0
357.756566	0
357.757148	0
357.75773	0
357.758312	0
357.758894	0
357.759476	0
357.760058	0
357.76064	0
357.761222	0
357.761804	0
357.762386	0
357.762968	0
357.76355	0
357.764132	0
357.764714	0
357.765296	0
357.765878	0
357.76646	0
357.767042	0
357.767624	0
357.768206	0
357.768788	0
357.76937	0
357.769952	0
357.770534	0
357.771116	0
357.771698	0
357.77228	0
357.772862	0
357.773444	0
357.774026	0
357.774608	0
357.77519	0
357.775772	0
357.776354	0
357.776936	0
357.777518	0
357.7781	430
357.778378	0
357.778656	0
357.778934	0
357.779212	0
357.77949	0
357.779768	0
357.780046	0
357.780324	0
357.780602	0
357.78088	0
357.781158	0
357.781436	0
357.781714	0
357.781992	0
357.78227	0
357.782548	0
357.782826	0
357.783104	0
357.783382	0
357.78366	0
357.783938	0
357.784216	0
357.784494	0
357.784772	0
357.78505	0
357.785328	0
357.785606	0
357.785884	0
357.786162	0
357.78644	0
357.786718	0
357.786996	0
357.787274	0
357.787552	0
357.78783	0
357.788108	0
357.788386	0
357.788664	0
357.788942	0
357.78922	0
357.789498	0
357.789776	0
357.790054	0
357.790332	0
357.79061	0
357.790888	0
357.791166	0
357.791444	0
357.791722	0
357.792	360
357.792814	0
357.793628	0
357.794442	0
357.795256	0
357.79607	0
357.796884	0
357.797698	0
357.798512	0
357.799326	0
357.80014	0
357.800954	0
357.801768	0
357.802582	0
357.803396	0
357.80421	0
357.805024	0
357.805838	0
357.806652	0
357.807466	0
357.80828	0
357.809094	0
357.809908	0
357.810722	0
357.811536	0
357.81235	0
357.813164	0
357.813978	0
357.814792	0
357.815606	0
357.81642	0
357.817234	0
357.818048	0
357.818862	0
357.819676	0
357.82049	0
357.821304	0
357.822118	0
357.822932	0
357.823746	0
357.82456	0
357.825374	0
357.826188	0
357.827002	0
357.827816	0
357.82863	0
357.829444	0
357.830258	0
357.831072	0
357.831886	0
357.8327	620
357.833486	0
357.834272	0
357.835058	0
357.835844	0
357.83663	0
357.837416	0
357.838202	0
357.838988	0
357.839774	0
357.84056	0
357.841346	0
357.842132	0
357.842918	0
357.843704	0
357.84449	0
357.845276	0
357.846062	0
357.846848	0
357.847634	0
357.84842	0
357.849206	0
357.849992	0
357.850778	0
357.851564	0
357.85235	0
357.853136	0
357.853922	0
357.854708	0
357.855494	0
357.85628	0
357.857066	0
357.857852	0
357.858638	0
357.859424	0
357.86021	0
357.860996	0
357.861782	0
357.862568	0
357.863354	0
357.86414	0
357.864926	0
357.865712	0
357.866498	0
357.867284	0
357.86807	0
357.868856	0
357.869642	0
357.870428	0
357.871214	0
357.872	630
357.874464	0
357.876928	0
357.879392	0
357.881856	0
357.88432	0
357.886784	0
357.889248	0
357.891712	0
357.894176	0
357.89664	0
357.899104	0
357.901568	0
357.904032	0
357.906496	0
357.90896	0
357.911424	0
357.913888	0
357.916352	0
357.918816	0
357.92128	0
357.923744	0
357.926208	0
357.928672	0
357.931136	0
357.9336	0
357.936064	0
357.938528	0
357.940992	0
357.943456	0
357.94592	0
357.948384	0
357.950848	0
357.953312	0
357.955776	0
357.95824	0
357.960704	0
357.963168	0
357.965632	0
357.968096	0
357.97056	0
357.973024	0
357.975488	0
357.977952	0
357.980416	0
357.98288	0
357.985344	0
357.987808	0
357.990272	0
357.992736	0
357.9952	160
357.995788	0
357.996376	0
357.996964	0
357.997552	0
357.99814	0
357.998728	0
357.999316	0
357.999904	0
358.000492	0
358.00108	0
358.001668	0
358.002256	0
358.002844	0
358.003432	0
358.00402	0
358.004608	0
358.005196	0
358.005784	0
358.006372	0
358.00696	0
358.007548	0
358.008136	0
358.008724	0
358.009312	0
358.0099	0
358.010488	0
358.011076	0
358.011664	0
358.012252	0
358.01284	0
358.013428	0
358.014016	0
358.014604	0
358.015192	0
358.01578	0
358.016368	0
358.016956	0
358.017544	0
358.018132	0
358.01872	0
358.019308	0
358.019896	0
358.020484	0
358.021072	0
358.02166	0
358.022248	0
358.022836	0
358.023424	0
358.024012	0
358.0246	640
358.024838	0
358.025076	0
358.025314	0
358.025552	0
358.02579	0
358.026028	0
358.026266	0
358.026504	0
358.026742	0
358.02698	0
358.027218	0
358.027456	0
358.027694	0
358.027932	0
358.02817	0
358.028408	0
358.028646	0
358.028884	0
358.029122	0
358.02936	0
358.029598	0
358.029836	0
358.030074	0
358.030312	0
358.03055	0
358.030788	0
358.031026	0
358.031264	0
358.031502	0
358.03174	0
358.031978	0
358.032216	0
358.032454	0
358.032692	0
358.03293	0
358.033168	0
358.033406	0
358.033644	0
358.033882	0
358.03412	0
358.034358	0
358.034596	0
358.034834	0
358.035072	0
358.03531	0
358.035548	0
358.035786	0
358.036024	0
358.036262	0
358.0365	530
358.037612	0
358.038724	0
358.039836	0
358.040948	0
358.04206	0
358.043172	0
358.044284	0
358.045396	0
358.046508	0
358.04762	0
358.048732	0
358.049844	0
358.050956	0
358.052068	0
358.05318	0
358.054292	0
358.055404	0
358.056516	0
358.057628	0
358.05874	0
358.059852	0
358.060964	0
358.062076	0
358.063188	0
358.0643	0
358.065412	0
358.066524	0
358.067636	0
358.068748	0
358.06986	0
358.070972	0
358.072084	0
358.073196	0
358.074308	0
358.07542	0
358.076532	0
358.077644	0
358.078756	0
358.079868	0
358.08098	0
358.082092	0
358.083204	0
358.084316	0
358.085428	0
358.08654	0
358.087652	0
358.088764	0
358.089876	0
358.090988	0
358.0921	430
358.093938	0
358.095776	0
358.097614	0
358.099452	0
358.10129	0
358.103128	0
358.104966	0
358.106804	0
358.108642	0
358.11048	0
358.112318	0
358.114156	0
358.115994	0
358.117832	0
358.11967	0
358.121508	0
358.123346	0
358.125184	0
358.127022	0
358.12886	0
358.130698	0
358.132536	0
358.134374	0
358.136212	0
358.13805	0
358.139888	0
358.141726	0
358.143564	0
358.145402	0
358.14724	0
358.149078	0
358.150916	0
358.152754	0
358.154592	0
358.15643	0
358.158268	0
358.160106	0
358.161944	0
358.163782	0
358.16562	0
358.167458	0
358.169296	0
358.171134	0
358.172972	0
358.17481	0
358.176648	0
358.178486	0
358.180324	0
358.182162	0
358.184	360
358.185564	0
358.187128	0
358.188692	0
358.190256	0
358.19182	0
358.193384	0
358.194948	0
358.196512	0
358.198076	0
358.19964	0
358.201204	0
358.202768	0
358.204332	0
358.205896	0
358.20746	0
358.209024	0
358.210588	0
358.212152	0
358.213716	0
358.21528	0
358.216844	0
358.218408	0
358.219972	0
358.221536	0
358.2231	0
358.224664	0
358.226228	0
358.227792	0
358.229356	0
358.23092	0
358.232484	0
358.234048	0
358.235612	0
358.237176	0
358.23874	0
358.240304	0
358.241868	0
358.243432	0
358.244996	0
358.24656	0
358.248124	0
358.249688	0
358.251252	0
358.252816	0
358.25438	0
358.255944	0
358.257508	0
358.259072	0
358.260636	0
358.2622	530
358.266238	0
358.270276	0
358.274314	0
358.278352	0
358.28239	0
358.286428	0
358.290466	0
358.294504	0
358.298542	0
358.30258	0
358.306618	0
358.310656	0
358.314694	0
358.318732	0
358.32277	0
358.326808	0
358.330846	0
358.334884	0
358.338922	0
358.34296	0
358.346998	0
358.351036	0
358.355074	0
358.359112	0
358.36315	0
358.367188	0
358.371226	0
358.375264	0
358.379302	0
358.38334	0
358.387378	0
358.391416	0
358.395454	0
358.399492	0
358.40353	0
358.407568	0
358.411606	0
358.415644	0
358.419682	0
358.42372	0
358.427758	0
358.431796	0
358.435834	0
358.439872	0
358.44391	0
358.447948	0
358.451986	0
358.456024	0
358.460062	0
358.4641	240
358.464578	0
358.465056	0
358.465534	0
358.466012	0
358.46649	0
358.466968	0
358.467446	0
358.467924	0
358.468402	0
358.46888	0
358.469358	0
358.469836	0
358.470314	0
358.470792	0
358.47127	0
358.471748	0
358.472226	0
358.472704	0
358.473182	0
358.47366	0
358.474138	0
358.474616	0
358.475094	0
358.475572	0
358.47605	0
358.476528	0
358.477006	0
358.477484	0
358.477962	0
358.47844	0
358.478918	0
358.479396	0
358.479874	0
358.480352	0
358.48083	0
358.481308	0
358.481786	0
358.482264	0
358.482742	0
358.48322	0
358.483698	0
358.484176	0
358.484654	0
358.485132	0
358.48561	0
358.486088	0
358.486566	0
358.487044	0
358.487522	0
358.488	3200
358.48899	0
358.48998	0
358.49097	0
358.49196	0
358.49295	0
358.49394	0
358.49493	0
358.49592	0
358.49691	0
358.4979	0
358.49889	0
358.49988	0
358.50087	0
358.50186	0
358.50285	0
358.50384	0
358.50483	0
358.50582	0
358.50681	0
358.5078	0
358.50879	0
358.50978	0
358.51077	0
358.51176	0
358.51275	0
358.51374	0
358.51473	0
358.51572	0
358.51671	0
358.5177	0
358.51869	0
358.51968	0
358.52067	0
358.52166	0
358.52265	0
358.52364	0
358.52463	0
358.52562	0
358.52661	0
358.5276	0
358.52859	0
358.52958	0
358.53057	0
358.53156	0
358.53255	0
358.53354	0
358.53453	0
358.53552	0
358.53651	0
358.5375	600
358.538424	0
358.539348	0
358.540272	0
358.541196	0
358.54212	0
358.543044	0
358.543968	0
358.544892	0
358.545816	0
358.54674	0
358.547664	0
358.548588	0
358.549512	0
358.550436	0
358.55136	0
358.552284	0
358.553208	0
358.554132	0
358.555056	0
358.55598	0
358.556904	0
358.557828	0
358.558752	0
358.559676	0
358.5606	0
358.561524	0
358.562448	0
358.563372	0
358.564296	0
358.56522	0
358.566144	0
358.567068	0
358.567992	0
358.568916	0
358.56984	0
358.570764	0
358.571688	0
358.572612	0
358.573536	0
358.57446	0
358.575384	0
358.576308	0
358.577232	0
358.578156	0
358.57908	0
358.580004	0
358.580928	0
358.581852	0
358.582776	0
358.5837	640
358.587594	0
358.591488	0
358.595382	0
358.599276	0
358.60317	0
358.607064	0
358.610958	0
358.614852	0
358.618746	0
358.62264	0
358.626534	0
358.630428	0
358.634322	0
358.638216	0
358.64211	0
358.646004	0
358.649898	0
358.653792	0
358.657686	0
358.66158	0
358.665474	0
358.669368	0
358.673262	0
358.677156	0
358.68105	0
358.684944	0
358.688838	0
358.692732	0
358.696626	0
358.70052	0
358.704414	0
358.708308	0
358.712202	0
358.716096	0
358.71999	0
358.723884	0
358.727778	0
358.731672	0
358.735566	0
358.73946	0
358.743354	0
358.747248	0
358.751142	0
358.755036	0
358.75893	0
358.762824	0
358.766718	0
358.770612	0
358.774506	0
358.7784	150
358.779528	0
358.780656	0
358.781784	0
358.782912	0
358.78404	0
358.785168	0
358.786296	0
358.787424	0
358.788552	0
358.78968	0
358.790808	0
358.791936	0
358.793064	0
358.794192	0
358.79532	0
358.796448	0
358.797576	0
358.798704	0
358.799832	0
358.80096	0
358.802088	0
358.803216	0
358.804344	0
358.805472	0
358.8066	0
358.807728	0
358.808856	0
358.809984	0
358.811112	0
358.81224	0
358.813368	0
358.814496	0
358.815624	0
358.816752	0
358.81788	0
358.819008	0
358.820136	0
358.821264	0
358.822392	0
358.82352	0
358.824648	0
358.825776	0
358.826904	0
358.828032	0
358.82916	0
358.830288	0
358.831416	0
358.832544	0
358.833672	0
358.8348	210
358.837422	0
358.840044	0
358.842666	0
358.845288	0
358.84791	0
358.850532	0
358.853154	0
358.855776	0
358.858398	0
358.86102	0
358.863642	0
358.866264	0
358.868886	0
358.871508	0
358.87413	0
358.876752	0
358.879374	0
358.881996	0
358.884618	0
358.88724	0
358.889862	0
358.892484	0
358.895106	0
358.897728	0
358.90035	0
358.902972	0
358.905594	0
358.908216	0
358.910838	0
358.91346	0
358.916082	0
358.918704	0
358.921326	0
358.923948	0
358.92657	0
358.929192	0
358.931814	0
358.934436	0
358.937058	0
358.93968	0
358.942302	0
358.944924	0
358.947546	0
358.950168	0
358.95279	0
358.955412	0
358.958034	0
358.960656	0
358.963278	0
358.9659	640
358.966156	0
358.966412	0
358.966668	0
358.966924	0
358.96718	0
358.967436	0
358.967692	0
358.967948	0
358.968204	0
358.96846	0
358.968716	0
358.968972	0
358.969228	0
358.969484	0
358.96974	0
358.969996	0
358.970252	0
358.970508	0
358.970764	0
358.97102	0
358.971276	0
358.971532	0
358.971788	0
358.972044	0
358.9723	0
358.972556	0
358.972812	0
358.973068	0
358.973324	0
358.97358	0
358.973836	0
358.974092	0
358.974348	0
358.974604	0
358.97486	0
358.975116	0
358.975372	0
358.975628	0
358.975884	0
358.97614	0
358.976396	0
358.976652	0
358.976908	0
358.977164	0
358.97742	0
358.977676	0
358.977932	0
358.978188	0
358.978444	0
358.9787	570
358.980126	0
358.981552	0
358.982978	0
358.984404	0
358.98583	0
358.987256	0
358.988682	0
358.990108	0
358.991534	0
358.99296	0
358.994386	0
358.995812	0
358.997238	0
358.998664	0
359.00009	0
359.001516	0
359.002942	0
359.004368	0
359.005794	0
359.00722	0
359.008646	0
359.010072	0
359.011498	0
359.012924	0
359.01435	0
359.015776	0
359.017202	0
359.018628	0
359.020054	0
359.02148	0
359.022906	0
359.024332	0
359.025758	0
359.027184	0
359.02861	0
359.030036	0
359.031462	0
359.032888	0
359.034314	0
359.03574	0
359.037166	0
359.038592	0
359.040018	0
359.041444	0
359.04287	0
359.044296	0
359.045722	0
359.047148	0
359.048574	0
359.05	320
359.050452	0
359.050904	0
359.051356	0
359.051808	0
359.05226	0
359.052712	0
359.053164	0
359.053616	0
359.054068	0
359.05452	0
359.054972	0
359.055424	0
359.055876	0
359.056328	0
359.05678	0
359.057232	0
359.057684	0
359.058136	0
359.058588	0
359.05904	0
359.059492	0
359.059944	0
359.060396	0
359.060848	0
359.0613	0
359.061752	0
359.062204	0
359.062656	0
359.063108	0
359.06356	0
359.064012	0
359.064464	0
359.064916	0
359.065368	0
359.06582	0
359.066272	0
359.066724	0
359.067176	0
359.067628	0
359.06808	0
359.068532	0
359.068984	0
359.069436	0
359.069888	0
359.07034	0
359.070792	0
359.071244	0
359.071696	0
359.072148	0
359.0726	190
359.074628	0
359.076656	0
359.078684	0
359.080712	0
359.08274	0
359.084768	0
359.086796	0
359.088824	0
359.090852	0
359.09288	0
359.094908	0
359.096936	0
359.098964	0
359.100992	0
359.10302	0
359.105048	0
359.107076	0
359.109104	0
359.111132	0
359.11316	0
359.115188	0
359.117216	0
359.119244	0
359.121272	0
359.1233	0
359.125328	0
359.127356	0
359.129384	0
359.131412	0
359.13344	0
359.135468	0
359.137496	0
359.139524	0
359.141552	0
359.14358	0
359.145608	0
359.147636	0
359.149664	0
359.151692	0
359.15372	0
359.155748	0
359.157776	0
359.159804	0
359.161832	0
359.16386	0
359.165888	0
359.167916	0
359.169944	0
359.171972	0
359.174	390
359.176458	0
359.178916	0
359.181374	0
359.183832	0
359.18629	0
359.188748	0
359.191206	0
359.193664	0
359.196122	0
359.19858	0
359.201038	0
359.203496	0
359.205954	0
359.208412	0
359.21087	0
359.213328	0
359.215786	0
359.218244	0
359.220702	0
359.22316	0
359.225618	0
359.228076	0
359.230534	0
359.232992	0
359.23545	0
359.237908	0
359.240366	0
359.242824	0
359.245282	0
359.24774	0
359.250198	0
359.252656	0
359.255114	0
359.257572	0
359.26003	0
359.262488	0
359.264946	0
359.267404	0
359.269862	0
359.27232	0
359.274778	0
359.277236	0
359.279694	0
359.282152	0
359.28461	0
359.287068	0
359.289526	0
359.291984	0
359.294442	0
359.2969	370
359.29735	0
359.2978	0
359.29825	0
359.2987	0
359.29915	0
359.2996	0
359.30005	0
359.3005	0
359.30095	0
359.3014	0
359.30185	0
359.3023	0
359.30275	0
359.3032	0
359.30365	0
359.3041	0
359.30455	0
359.305	0
359.30545	0
359.3059	0
359.30635	0
359.3068	0
359.30725	0
359.3077	0
359.30815	0
359.3086	0
359.30905	0
359.3095	0
359.30995	0
359.3104	0
359.31085	0
359.3113	0
359.31175	0
359.3122	0
359.31265	0
359.3131	0
359.31355	0
359.314	0
359.31445	0
359.3149	0
359.31535	0
359.3158	0
359.31625	0
359.3167	0
359.31715	0
359.3176	0
359.31805	0
359.3185	0
359.31895	0
359.3194	410
359.320052	0
359.320704	0
359.321356	0
359.322008	0
359.32266	0
359.323312	0
359.323964	0
359.324616	0
359.325268	0
359.32592	0
359.326572	0
359.327224	0
359.327876	0
359.328528	0
359.32918	0
359.329832	0
359.330484	0
359.331136	0
359.331788	0
359.33244	0
359.333092	0
359.333744	0
359.334396	0
359.335048	0
359.3357	0
359.336352	0
359.337004	0
359.337656	0
359.338308	0
359.33896	0
359.339612	0
359.340264	0
359.340916	0
359.341568	0
359.34222	0
359.342872	0
359.343524	0
359.344176	0
359.344828	0
359.34548	0
359.346132	0
359.346784	0
359.347436	0
359.348088	0
359.34874	0
359.349392	0
359.350044	0
359.350696	0
359.351348	0
359.352	460
359.352332	0
359.352664	0
359.352996	0
359.353328	0
359.35366	0
359.353992	0
359.354324	0
359.354656	0
359.354988	0
359.35532	0
359.355652	0
359.355984	0
359.356316	0
359.356648	0
359.35698	0
359.357312	0
359.357644	0
359.357976	0
359.358308	0
359.35864	0
359.358972	0
359.359304	0
359.359636	0
359.359968	0
359.3603	0
359.360632	0
359.360964	0
359.361296	0
359.361628	0
359.36196	0
359.362292	0
359.362624	0
359.362956	0
359.363288	0
359.36362	0
359.363952	0
359.364284	0
359.364616	0
359.364948	0
359.36528	0
359.365612	0
359.365944	0
359.366276	0
359.366608	0
359.36694	0
359.367272	0
359.367604	0
359.367936	0
359.368268	0
359.3686	410
359.391768	0
359.414936	0
359.438104	0
359.461272	0
359.48444	0
359.507608	0
359.530776	0
359.553944	0
359.577112	0
359.60028	0
359.623448	0
359.646616	0
359.669784	0
359.692952	0
359.71612	0
359.739288	0
359.762456	0
359.785624	0
359.808792	0
359.83196	0
359.855128	0
359.878296	0
359.901464	0
359.924632	0
359.9478	0
359.970968	0
359.994136	0
360.017304	0
360.040472	0
360.06364	0
360.086808	0
360.109976	0
360.133144	0
360.156312	0
360.17948	0
360.202648	0
360.225816	0
360.248984	0
360.272152	0
360.29532	0
360.318488	0
360.341656	0
360.364824	0
360.387992	0
360.41116	0
