波长nm	计数count
517.79	4497
517.83	4103
517.88	4951
517.92	3992
517.96	3925
518	4790
518.05	3671
518.09	4327
518.13	3918
518.18	3400
518.22	3709
518.26	4239
518.31	3711
518.35	3419
518.39	3496
518.44	3616
518.48	5121
518.52	4387
518.56	4201
518.61	3992
518.65	4184
518.69	3166
518.74	3509
518.78	3444
518.82	3866
518.86	4046
518.91	3441
518.95	3174
518.99	4496
519.04	3581
519.08	3611
519.12	3052
519.16	3573
519.21	3646
519.25	3204
519.29	3725
519.34	2876
519.38	3448
519.42	3065
519.46	3392
519.51	3262
519.55	3438
519.59	2944
519.63	3204
519.68	3326
519.72	3255
519.76	3623
519.81	3040
519.85	4318
519.89	3383
519.93	2601
519.98	3355
520.02	2682
520.06	2847
520.1	3607
520.15	3934
520.19	3423
520.23	3611
520.27	3405
520.32	2963
520.36	3571
520.4	3175
520.44	2937
520.49	2924
520.53	4083
520.57	2969
520.61	3015
520.66	3284
520.7	3348
520.74	4037
520.78	3446
520.83	3363
520.87	2790
520.91	2834
520.95	3174
520.99	3301
521.04	3367
521.08	3667
521.12	3383
521.16	2727
521.21	4000
521.25	3807
521.29	3531
521.33	2877
521.37	5505
521.42	3584
521.46	3367
521.5	2607
521.54	4028
521.59	3376
521.63	4534
521.67	3357
521.71	2973
521.75	2952
521.8	3504
521.84	3931
521.88	3042
521.92	3644
521.96	3450
522.01	3254
522.05	3061
522.09	3011
522.13	3308
522.17	3371
522.22	3431
522.26	3682
522.3	3697
522.34	3168
522.38	3637
522.43	3009
522.47	3419
522.51	2968
522.55	3286
522.59	3210
522.64	4170
522.68	3061
522.72	2758
522.76	3305
522.8	3361
522.84	3327
522.89	3506
522.93	3567
522.97	3318
523.01	3530
523.05	3401
523.09	2881
523.14	3095
523.18	2945
523.22	3817
523.26	3688
523.3	2892
523.34	3643
523.39	2812
523.43	4086
523.47	3356
523.51	3126
523.55	3273
523.59	3392
523.64	3607
523.68	2588
523.72	2559
523.76	2954
523.8	3260
523.84	3189
523.88	3994
523.93	3603
523.97	3581
524.01	2916
524.05	3682
524.09	3731
524.13	3539
524.17	3100
524.22	2826
524.26	2597
524.3	3051
524.34	4605
524.38	3376
524.42	3321
524.46	3104
524.51	3799
524.55	3622
524.59	3186
524.63	2964
524.67	2742
524.71	3411
524.75	3317
524.79	3091
524.84	2972
524.88	3003
524.92	3057
524.96	3426
525	2557
525.04	2836
525.08	3165
525.12	3054
525.16	2633
525.21	4848
525.25	4156
525.29	3002
525.33	3105
525.37	2870
525.41	3392
525.45	2856
525.49	3357
525.53	3612
525.58	3847
525.62	3142
525.66	2914
525.7	3202
525.74	3188
525.78	2725
525.82	3557
525.86	3225
525.9	3529
525.94	4118
525.98	4460
526.03	4348
526.07	3002
526.11	3362
526.15	2837
526.19	2780
526.23	3286
526.27	3117
526.31	2841
526.35	3710
526.39	2880
526.43	2939
526.47	2736
526.51	3920
526.56	3049
526.6	3470
526.64	3033
526.68	2920
526.72	3936
526.76	5022
526.8	2663
526.84	3476
526.88	3578
526.92	3718
526.96	2863
527	3309
527.04	3426
527.08	3633
527.12	4071
527.16	3431
527.2	3134
527.25	3699
527.29	3366
527.33	2829
527.37	3121
527.41	3123
527.45	2481
527.49	3173
527.53	3370
527.57	3146
527.61	4037
527.65	3152
527.69	2856
527.73	3039
527.77	3031
527.81	3174
527.85	3600
527.89	3296
527.93	4051
527.97	4061
528.01	3037
528.05	4378
528.09	3104
528.13	3575
528.17	4142
528.21	2908
528.25	3745
528.29	4038
528.33	3491
528.37	2939
528.41	3186
528.45	2808
528.49	3419
528.53	2469
528.57	3953
528.61	2841
528.66	3436
528.7	3545
528.74	3644
528.78	3052
528.82	4810
528.86	3286
528.9	3750
528.94	3202
528.98	3030
529.02	3397
529.06	3891
529.09	4031
529.13	3093
529.17	3419
529.21	3112
529.25	2961
529.29	3227
529.33	3340
529.37	4671
529.41	3584
529.45	3394
529.49	2813
529.53	3430
529.57	3899
529.61	4094
529.65	3323
529.69	2912
529.73	3105
529.77	3341
529.81	2931
529.85	3443
529.89	3596
529.93	2826
529.97	3066
530.01	3555
530.05	3047
530.09	3680
530.13	2687
530.17	3823
530.21	3155
530.25	3029
530.29	3248
530.33	3893
530.37	2625
530.41	3805
530.45	3754
530.49	3712
530.52	3082
530.56	3468
530.6	3680
530.64	3473
530.68	3500
530.72	3041
530.76	3198
530.8	3594
530.84	3038
530.88	3460
530.92	3338
530.96	4217
531	3991
531.04	2927
531.08	3860
531.12	3469
531.15	2912
531.19	3169
531.23	3039
531.27	3562
531.31	3256
531.35	3654
531.39	3856
531.43	3297
531.47	3411
531.51	2976
531.55	3219
531.59	2866
531.63	3072
531.66	2905
531.7	3180
531.74	3181
531.78	3875
531.82	4068
531.86	3240
531.9	3042
531.94	3146
531.98	3093
532.02	4036
532.06	3050
532.09	3181
532.13	3533
532.17	3778
532.21	3526
532.25	3369
532.29	4042
532.33	3426
532.37	3503
532.41	3913
532.45	3210
532.48	4151
532.52	4169
532.56	3685
532.6	3314
532.64	3793
532.68	3851
532.72	3218
532.76	2994
532.79	3405
532.83	3402
532.87	2857
532.91	3043
532.95	3479
532.99	4154
533.03	4087
533.07	3612
533.1	2723
533.14	3683
533.18	3267
533.22	2993
533.26	3236
533.3	3155
533.34	3411
533.37	3407
533.41	3456
533.45	3366
533.49	3455
533.53	3141
533.57	3519
533.61	3024
533.64	3389
533.68	3827
533.72	3688
533.76	3405
533.8	3406
533.84	3468
533.88	3599
533.91	3968
533.95	3798
533.99	3095
534.03	3756
534.07	3181
534.11	4036
534.14	3291
534.18	3637
534.22	3352
534.26	3112
534.3	3050
534.34	2743
534.37	3150
534.41	2970
534.45	5056
534.49	2983
534.53	3735
534.57	3147
534.6	3483
534.64	3386
534.68	3107
534.72	3977
534.76	3353
534.79	4437
534.83	3667
534.87	2647
534.91	4004
534.95	3924
534.99	3584
535.02	3475
535.06	3123
535.1	3660
535.14	2708
535.18	3292
535.21	2945
535.25	2579
535.29	3656
535.33	3394
535.37	3234
535.4	4284
535.44	5291
535.48	4202
535.52	4011
535.55	3433
535.59	3444
535.63	4329
535.67	2897
535.71	4505
535.74	3126
535.78	3296
535.82	3460
535.86	2792
535.9	3312
535.93	3639
535.97	3908
536.01	3900
536.05	4030
536.08	2856
536.12	3527
536.16	3064
536.2	3338
536.23	3271
536.27	2742
536.31	2475
536.35	2924
536.39	2985
536.42	3389
536.46	3205
536.5	3039
536.54	3990
536.57	3120
536.61	3378
536.65	4018
536.69	3661
536.72	3419
536.76	3508
536.8	3231
536.84	3399
536.87	3350
536.91	3327
536.95	3416
536.99	2809
537.02	3437
537.06	3227
537.1	3685
537.14	3310
537.17	2764
537.21	3260
537.25	3749
537.28	3950
537.32	3213
537.36	4056
537.4	3266
537.43	2674
537.47	3503
537.51	3398
537.55	3462
537.58	3717
537.62	3813
537.66	3335
537.69	3093
537.73	3255
537.77	3752
537.81	2996
537.84	3313
537.88	3004
537.92	3663
537.95	4568
537.99	3480
538.03	3982
538.07	3336
538.1	3857
538.14	3570
538.18	2910
538.21	2651
538.25	2800
538.29	3000
538.32	3127
538.36	3567
538.4	2581
538.44	2988
538.47	3606
538.51	3111
538.55	3333
538.58	3204
538.62	3086
538.66	3257
538.69	2783
538.73	4024
538.77	3402
538.8	3415
538.84	3402
538.88	3071
538.91	2670
538.95	3911
538.99	2981
539.03	3333
539.06	2701
539.1	2861
539.14	3051
539.17	2448
539.21	2902
539.25	3020
539.28	3334
539.32	2997
539.36	2538
539.39	3473
539.43	3770
539.46	3411
539.5	3044
539.54	2929
539.57	2980
539.61	3731
539.65	2697
539.68	3290
539.72	3110
539.76	3106
539.79	3621
539.83	3176
539.87	3261
539.9	3119
539.94	2685
539.98	3122
540.01	3024
540.05	4008
540.08	2985
540.12	3656
540.16	2917
540.19	3244
540.23	3528
540.27	3982
540.3	2878
540.34	3360
540.38	3560
540.41	3360
540.45	3555
540.48	3161
540.52	3462
540.56	3196
540.59	2656
540.63	4197
540.67	2684
540.7	2821
540.74	4142
540.77	3456
540.81	2664
540.85	2834
540.88	3568
540.92	3719
540.95	3102
540.99	3214
541.03	3263
541.06	2792
541.1	2933
541.13	3091
541.17	3573
541.21	3793
541.24	3760
541.28	3306
541.31	2957
541.35	2836
541.39	2998
541.42	3004
541.46	3063
541.49	3142
541.53	3140
541.57	3783
541.6	3018
541.64	2887
541.67	2783
541.71	2580
541.74	2703
541.78	3173
541.82	3075
541.85	3025
541.89	3024
541.92	3399
541.96	3046
541.99	2455
542.03	2896
542.07	3028
542.1	2831
542.14	3299
542.17	2971
542.21	2874
542.24	3128
542.28	3595
542.32	2703
542.35	3167
542.39	3115
542.42	3348
542.46	2991
542.49	3657
542.53	2575
542.56	2309
542.6	2992
542.64	3953
542.67	2870
542.71	2247
542.74	3696
542.78	3260
542.81	2964
542.85	4085
542.88	2495
542.92	3184
542.95	2696
542.99	3102
543.02	2328
543.06	2607
543.1	2974
543.13	3844
543.17	3079
543.2	3536
543.24	2907
543.27	2697
543.31	2500
543.34	2473
543.38	3030
543.41	3033
543.45	3396
543.48	2632
543.52	3430
543.55	2945
543.59	3980
543.62	2906
543.66	3712
543.69	3095
543.73	2734
543.76	3258
543.8	4599
543.83	3352
543.87	3311
543.9	2771
543.94	2967
543.97	2693
544.01	2768
544.04	3105
544.08	3687
544.11	3369
544.15	3084
544.18	3706
544.22	3194
544.25	3205
544.29	3620
544.32	2994
544.36	2755
544.39	3087
544.43	3886
544.46	2516
544.5	3227
544.53	2829
544.57	2579
544.6	2761
544.64	3358
544.67	2311
544.71	3016
544.74	3529
544.78	3584
544.81	2941
544.84	3053
544.88	3066
544.91	2594
544.95	2490
544.98	2884
545.02	2474
545.05	2509
545.09	3931
545.12	3197
545.16	3260
545.19	3303
545.23	2812
545.26	3271
545.29	2760
545.33	4372
545.36	3365
545.4	2900
545.43	3287
545.47	3254
545.5	2652
545.54	3136
545.57	3174
545.6	3523
545.64	3141
545.67	3224
545.71	3356
545.74	3521
545.78	3623
545.81	3636
545.84	4008
545.88	2836
545.91	2702
545.95	2659
545.98	2890
546.02	3164
546.05	3216
546.08	3363
546.12	3221
546.15	2363
546.19	2620
546.22	3396
546.26	3431
546.29	2436
546.32	3591
546.36	3100
546.39	3286
546.43	3149
546.46	2848
546.49	2903
546.53	2448
546.56	2859
546.6	2886
546.63	3216
546.66	3353
546.7	3192
546.73	3445
546.77	2937
546.8	2860
546.83	3410
546.87	2466
546.9	3728
546.94	2700
546.97	3402
547	2571
547.04	2619
547.07	2872
547.1	4656
547.14	2417
547.17	3045
547.21	2691
547.24	3010
547.27	2942
547.31	3128
547.34	2834
547.37	3395
547.41	4045
547.44	3381
547.48	2886
547.51	3411
547.54	2759
547.58	2548
547.61	3128
547.64	2459
547.68	3113
547.71	2939
547.74	2924
547.78	2904
547.81	3353
547.85	2716
547.88	3121
547.91	2974
547.95	3132
547.98	2868
548.01	3324
548.05	3072
548.08	2963
548.11	3034
548.15	2466
548.18	2696
548.21	2658
548.25	3293
548.28	3185
548.31	3217
548.35	3188
548.38	4271
548.41	3166
548.45	3636
548.48	4008
548.51	3430
548.55	3697
548.58	3795
548.61	2342
548.65	3056
548.68	2843
548.71	2870
548.75	2745
548.78	2459
548.81	2968
548.85	3881
548.88	4333
548.91	3132
548.95	2535
548.98	4040
549.01	3134
549.04	2888
549.08	2570
549.11	2957
549.14	3104
549.18	4619
549.21	3476
549.24	2819
549.28	2630
549.31	3524
549.34	2587
549.37	3158
549.41	2775
549.44	2543
549.47	3094
549.51	3159
549.54	2605
549.57	2643
549.6	3149
549.64	3659
549.67	3225
549.7	3826
549.74	2933
549.77	3024
549.8	2705
549.83	3500
549.87	3171
549.9	4062
549.93	3098
549.97	2980
550	3046
550.03	3147
550.06	3211
550.1	3183
550.13	2796
550.16	2807
550.19	2367
550.23	3719
550.26	3073
550.29	3178
550.32	2653
550.36	2481
550.39	3297
550.42	3364
550.45	3205
550.49	3022
550.52	3860
550.55	3606
550.58	3680
550.62	3076
550.65	2185
550.68	3264
550.71	3451
550.75	2890
550.78	3476
550.81	3094
550.84	2448
550.88	2539
550.91	2655
550.94	2692
550.97	2697
551.01	2618
551.04	3065
551.07	2235
551.1	3200
551.13	3202
551.17	3707
551.2	2296
551.23	2311
551.26	2944
551.3	2745
551.33	2855
551.36	3384
551.39	2583
551.42	3080
551.46	3084
551.49	2507
551.52	2530
551.55	3285
551.58	2940
551.62	3110
551.65	2891
551.68	2937
551.71	2506
551.74	2702
551.78	2553
551.81	2441
551.84	2556
551.87	2927
551.9	2775
551.94	3226
551.97	2796
552	2866
552.03	2727
552.06	2535
552.1	3117
552.13	2900
552.16	3407
552.19	2691
552.22	3033
552.25	2262
552.29	2404
552.32	2167
552.35	2857
552.38	2918
552.41	3623
552.45	3402
552.48	3747
552.51	2840
552.54	3457
552.57	3653
552.6	2713
552.64	2997
552.67	2940
552.7	2786
552.73	3114
552.76	3000
552.79	2980
552.82	2700
552.86	3023
552.89	3093
552.92	3414
552.95	4114
552.98	3100
553.01	2917
553.05	3760
553.08	2365
553.11	3047
553.14	2912
553.17	3122
553.2	3400
553.23	2456
553.26	4033
553.3	3242
553.33	3971
553.36	2654
553.39	2908
553.42	2608
553.45	3179
553.48	3157
553.52	4005
553.55	4120
553.58	2786
553.61	2869
553.64	2682
553.67	2538
553.7	2936
553.73	2853
553.76	3814
553.8	3165
553.83	3907
553.86	3104
553.89	3244
553.92	2923
553.95	2944
553.98	2849
554.01	3232
554.04	3052
554.08	2565
554.11	2824
554.14	2882
554.17	3054
554.2	3182
554.23	4464
554.26	3404
554.29	3675
554.32	3521
554.35	3627
554.39	3886
554.42	2392
554.45	2711
554.48	2834
554.51	3337
554.54	2533
554.57	3634
554.6	3823
554.63	2651
554.66	2478
554.69	3180
554.72	2887
554.75	2567
554.79	3095
554.82	3229
554.85	2692
554.88	2553
554.91	2485
554.94	2349
554.97	3266
555	2450
555.03	3204
555.06	3250
555.09	3218
555.12	2475
555.15	2259
555.18	4082
555.21	3181
555.24	2543
555.28	2917
555.31	3061
555.34	2267
555.37	2576
555.4	2607
555.43	3006
555.46	2816
555.49	3445
555.52	2320
555.55	2997
555.58	2647
555.61	3632
555.69	3551
555.76	3006
555.83	3327
555.91	2851
555.98	3462
556.05	2859
556.13	4183
556.2	3633
556.28	4473
556.35	3411
556.42	3621
556.5	4203
556.57	3526
556.65	2564
556.72	3461
556.79	3246
556.87	2937
556.94	3879
557.01	3316
557.09	4420
557.16	4123
557.23	3090
557.31	3535
557.38	3646
557.46	3804
557.53	3515
557.6	4551
557.68	3471
557.75	3803
557.82	3524
557.9	4445
557.97	3663
558.04	2919
558.12	4105
558.19	4358
558.26	3622
558.34	3905
558.41	3299
558.48	3766
558.56	3565
558.63	4993
558.7	3302
558.78	3999
558.85	3805
558.92	3540
559	4058
559.07	3209
559.14	3659
559.22	3546
559.29	3540
559.36	3815
559.44	3168
559.51	3433
559.58	3539
559.66	4292
559.73	3731
559.8	3582
559.88	3806
559.95	4607
560.02	3550
560.1	4323
560.17	4055
560.24	3193
560.32	3419
560.39	4001
560.46	3455
560.53	3969
560.61	4298
560.68	4379
560.75	3880
560.83	3939
560.9	4066
560.97	2843
561.05	4189
561.12	3766
561.19	3243
561.26	2591
561.34	2697
561.41	2578
561.48	2865
561.56	2815
561.63	2635
561.7	2910
561.77	2315
561.85	3124
561.92	3087
561.99	3253
562.06	2965
562.14	3209
562.21	2988
562.28	3631
562.36	2838
562.43	3462
562.5	2642
562.57	2636
562.65	3369
562.72	2763
562.79	3503
562.86	3085
562.94	4152
563.01	2878
563.08	3077
563.15	2949
563.23	3018
563.3	3240
563.37	3651
563.44	3172
563.52	3686
563.59	3637
563.66	3390
563.73	3401
563.81	2626
563.88	3713
563.95	3748
564.02	3753
564.1	3214
564.17	3185
564.24	3364
564.31	3678
564.39	4944
564.46	3859
564.53	3624
564.6	4298
564.67	4175
564.75	3950
564.82	3295
564.89	3682
564.96	2997
565.04	4017
565.11	3809
565.18	4365
565.25	3553
565.32	4120
565.4	3916
565.47	4356
565.54	3918
565.61	3296
565.69	3488
565.76	4262
565.83	4570
565.9	4827
565.97	4966
566.05	2480
566.12	3177
566.19	2985
566.26	3063
566.33	2865
566.4	3818
566.48	3566
566.55	3188
566.62	3249
566.69	4484
566.76	2887
566.84	2755
566.91	3578
566.98	3430
567.05	3898
567.12	3905
567.2	3079
567.27	2771
567.34	2991
567.41	3541
567.48	3940
567.55	4939
567.63	4093
567.7	4833
567.77	4292
567.84	3528
567.91	3995
567.98	4416
568.06	3678
568.13	3802
568.2	3552
568.27	4105
568.34	4220
568.41	3973
568.49	4585
568.56	5334
568.63	5122
568.7	4184
568.77	5030
568.84	4570
568.91	4441
568.99	3357
569.06	3884
569.13	4339
569.2	4403
569.27	4686
569.34	3868
569.41	4242
569.49	4297
569.56	4691
569.63	4709
569.7	3550
569.77	4207
569.84	3572
569.91	4513
569.98	3750
570.06	4831
570.13	3841
570.2	3840
570.27	5222
570.34	3851
570.41	3335
570.48	5226
570.55	4040
570.62	4245
570.7	4177
570.77	4033
570.84	3429
570.91	3104
570.98	3978
571.05	4100
571.12	3368
571.19	4412
571.26	4688
571.34	4311
571.41	4094
571.48	4316
571.55	3046
571.62	3892
571.69	3767
571.76	3513
571.83	4134
571.9	2977
571.97	3520
572.04	4387
572.12	3372
572.19	3585
572.26	2548
572.33	3338
572.4	3355
572.47	3526
572.54	3016
572.61	3062
572.68	3503
572.75	2925
572.82	3879
572.89	4488
572.96	3905
573.03	3167
573.11	3366
573.18	3309
573.25	3816
573.32	4312
573.39	3469
573.46	4061
573.53	3090
573.6	3230
573.67	3634
573.74	2982
573.81	2980
573.88	3725
573.95	2949
574.02	3821
574.09	2977
574.16	3622
574.23	4490
574.3	3562
574.37	4110
574.44	3144
574.52	3387
574.59	3763
574.66	3077
574.73	3463
574.8	3400
574.87	3441
574.94	4803
575.01	2854
575.08	3317
575.15	3012
575.22	3716
575.29	3223
575.36	2513
575.43	3604
575.5	3924
575.57	3506
575.64	2723
575.71	3564
575.78	2604
575.85	4052
575.92	2783
575.99	3693
576.06	2710
576.13	3094
576.2	2834
576.27	3767
576.34	3184
576.41	2755
576.48	3539
576.55	3253
576.62	3771
576.69	4304
576.76	3129
576.83	3277
576.9	3354
576.97	4491
577.04	4160
577.11	3388
577.18	3936
577.25	3595
577.32	4485
577.39	3216
577.46	4132
577.53	3478
577.6	3065
577.67	2814
577.74	3924
577.81	4642
577.88	3649
577.95	2586
578.02	3003
578.09	3242
578.15	3675
578.22	3288
578.29	3683
578.36	3025
578.43	3325
578.5	2901
578.57	2522
578.64	4273
578.71	3916
578.78	3592
578.85	3394
578.92	2911
578.99	3572
579.06	3684
579.13	3374
579.2	2909
579.27	3545
579.34	3264
579.41	3964
579.48	4145
579.54	3990
579.61	3624
579.68	2950
579.75	3648
579.82	4054
579.89	3689
579.96	3174
580.03	3689
580.1	2852
580.17	3439
580.24	3230
580.31	3353
580.38	4052
580.45	4280
580.51	3707
580.58	3281
580.65	3434
580.72	2626
580.79	3702
580.86	2737
580.93	3146
581	3327
581.07	2801
581.14	3603
581.21	3816
581.27	3321
581.34	3857
581.41	3064
581.48	3633
581.55	2752
581.62	3130
581.69	2730
581.76	3560
581.83	3374
581.89	3552
581.96	4365
582.03	3141
582.1	3606
582.17	3341
582.24	3162
582.31	4156
582.38	4756
582.45	3455
582.51	3318
582.58	3631
582.65	3270
582.72	3920
582.79	3303
582.86	3361
582.93	3863
582.99	4219
583.06	3326
583.13	3057
583.2	3400
583.27	2659
583.34	3131
583.41	3437
583.47	3466
583.54	2276
583.61	4009
583.68	3287
583.75	3120
583.82	3249
583.89	2922
583.95	3190
584.02	2829
584.09	3320
584.16	3014
584.23	4777
584.3	4435
584.36	2652
584.43	3464
584.5	3115
584.57	2548
584.64	4441
584.71	3468
584.77	3122
584.84	2809
584.91	2778
584.98	4254
585.05	2160
585.12	4259
585.18	2602
585.25	2963
585.32	3687
585.39	2890
585.46	4149
585.53	3371
585.59	3525
585.66	4343
585.73	3623
585.8	2740
585.87	3517
585.93	3242
586	2987
586.07	3399
586.14	2830
586.21	3388
586.27	3837
586.34	3343
586.41	2469
586.48	3903
586.55	2886
586.61	2986
586.68	3731
586.75	2792
586.82	2971
586.88	2563
586.95	2637
587.02	3227
587.09	2992
587.16	3637
587.22	3867
587.29	2722
587.36	4713
587.43	3146
587.49	2968
587.56	3185
587.63	4903
587.7	2460
587.77	2637
587.83	3270
587.9	3042
587.97	3141
588.04	3994
588.1	3088
588.17	3527
588.24	3793
588.31	3534
588.37	3507
588.44	2502
588.51	2999
588.58	2840
588.64	3635
588.71	3639
588.78	4189
588.85	3535
588.91	3718
588.98	3137
589.05	3479
589.12	3438
589.18	3759
589.25	2467
589.32	3074
589.39	3141
589.45	3815
589.52	2811
589.59	2245
589.65	2445
589.72	2496
589.79	2901
589.86	3479
589.92	2880
589.99	3058
590.06	3784
590.12	2586
590.19	3203
590.26	2898
590.33	2775
590.39	4638
590.46	3855
590.53	2479
590.59	2827
590.66	3541
590.73	2259
590.8	3543
590.86	3425
590.93	3059
591	3206
591.06	2939
591.13	3297
591.2	3384
591.26	3595
591.33	2725
591.4	3323
591.46	2812
591.53	3212
591.6	3501
591.67	4758
591.73	3041
591.8	4654
591.87	3174
591.93	3078
592	3779
592.07	2934
592.13	2597
592.2	3675
592.27	3407
592.33	3051
592.4	2471
592.47	3314
592.53	3677
592.6	3709
592.67	3529
592.73	4031
592.8	3603
592.87	3508
592.93	4072
593	2738
593.07	3405
593.13	3741
593.2	3414
593.27	2872
593.33	3635
593.4	3200
593.46	3342
593.53	4815
593.6	3680
593.66	4215
593.73	3710
593.8	3425
593.86	3395
593.93	4210
594	3421
594.06	4165
594.13	3620
594.19	3285
594.26	3281
594.33	4490
594.39	3556
594.46	3838
594.53	3130
594.59	3938
594.66	2923
594.72	4142
594.79	3933
594.86	2937
594.92	3737
594.99	3919
595.05	4447
595.12	3078
595.19	2930
595.25	3502
595.32	4431
595.39	2955
595.45	4243
595.52	2945
595.58	3285
595.65	3083
595.72	2767
595.78	2389
595.85	3274
595.91	2752
595.98	4419
596.04	2709
596.11	2806
596.18	2671
596.24	3412
596.31	3377
596.37	2884
596.44	4081
596.51	3113
596.57	2944
596.64	3054
596.7	2610
596.77	3262
596.83	3714
596.9	2738
596.97	3141
597.03	2993
597.1	2587
597.16	2873
597.23	2951
597.29	2662
597.36	2880
597.42	2761
597.49	2260
597.56	2549
597.62	4395
597.69	3042
597.75	2488
597.82	3400
597.88	2646
597.95	2807
598.01	3007
598.08	2996
598.15	2692
598.21	3601
598.28	2407
598.34	2867
598.41	2984
598.47	2644
598.54	3014
598.6	2335
598.67	2941
598.73	3150
598.8	2702
598.86	3213
598.93	2809
598.99	2574
599.06	2857
599.12	2405
599.19	3166
599.26	2736
599.32	2987
599.39	2720
599.45	2668
599.52	2805
599.58	3292
599.65	3509
599.71	3164
599.78	2472
599.84	2722
599.91	2976
599.97	2846
600.04	3076
600.1	2186
600.17	2811
600.23	2422
600.3	4183
600.36	2788
600.43	2483
600.49	3187
600.56	4667
600.62	2551
600.69	2810
600.75	2769
600.81	4329
600.88	2539
600.94	3001
601.01	2687
601.07	2730
601.14	2542
601.2	2679
601.27	2648
601.33	2179
601.4	2589
601.46	3405
601.53	2345
601.59	2926
601.66	3041
601.72	2582
601.79	2672
601.85	3074
601.91	3191
601.98	2528
602.04	2523
602.11	2802
602.17	4021
602.24	2697
602.3	3242
602.37	2919
602.43	2645
602.49	2626
602.56	3300
602.62	2259
602.69	2913
602.75	2506
602.82	2521
602.88	2406
602.95	2605
603.01	2528
603.07	2719
603.14	2528
603.2	3297
603.27	3472
603.33	2866
603.4	2099
603.46	2774
603.52	2554
603.59	2566
603.65	2949
603.72	2867
603.78	3005
603.84	2727
603.91	3119
603.97	2912
604.04	2885
604.1	3180
604.17	2749
604.23	2177
604.29	2812
604.36	2688
604.42	2958
604.49	2630
604.55	3610
604.61	3070
604.68	2960
604.74	2417
604.8	2965
604.87	3081
604.93	2383
605	2242
605.06	3832
605.12	3694
605.19	2992
605.25	3005
605.32	3079
605.38	3890
605.44	2597
605.51	2716
605.57	2638
605.63	3199
605.7	3691
605.76	3202
605.83	3608
605.89	3297
605.95	2565
606.02	2811
606.08	2669
606.14	2464
606.21	2492
606.27	2666
606.33	2405
606.4	2600
606.46	2118
606.52	3118
606.59	4169
606.65	3050
606.72	3458
606.78	2529
606.84	3527
606.91	2660
606.97	2423
