波长nm,计数count
460.6972499,-3.601457906
460.6990713,11.41010267
460.7008925,15.42166324
460.7027134,10.43322382
460.7045341,29.44478439
460.7063545,24.45634497
460.7081746,29.46790554
460.7099946,24.47946612
460.7118142,23.49102669
460.7136337,25.50258727
460.7154528,-3.485852156
460.7172718,9.525708419
460.7190904,-0.462731006
460.7209088,-13.45117043
460.722727,-17.43960986
460.7245449,-4.428049281
460.7263626,2.583511294
460.72818,3.595071869
460.7299972,-2.393367556
460.7318141,3.618193018
460.7336307,-26.37024641
460.7354471,-26.35868583
460.7372633,14.65287474
460.7390792,-5.335564682
460.7408949,-11.32400411
460.7427103,-7.312443532
460.7445437,1.699117043
460.7463591,-9.289322382
460.7481742,-23.27776181
460.749989,-17.26620123
460.7518036,-14.25464066
460.753618,-6.243080082
460.7554321,-8.231519507
460.7572459,-14.21995893
460.7590595,-13.20839836
460.7608729,-14.19683778
460.762686,-10.18527721
460.7644989,-5.173716632
460.7663116,5.837843943
460.768124,-1.150595483
460.7699361,2.860965092
460.771748,-12.12747433
460.7735597,-14.11591376
460.7753711,-5.104353183
460.7771822,-22.09279261
460.7789932,-3.081232033
460.7808039,0.930328542
460.7826143,-20.05811088
460.7844245,-22.04655031
460.7862344,-20.03498973
460.7880441,-17.02342916
460.7898536,-12.01186858
460.7916628,1.999691992
460.7934717,-13.98874743
460.7952805,-11.97718686
460.7970889,-4.965626283
460.7988972,-1.954065708
460.8007052,-2.942505133
460.8025129,-14.93094456
460.8043204,-4.919383984
460.8061276,-9.907823409
460.8079346,-5.896262834
460.8097414,11.11529774
460.8115479,-4.873141684
460.8133542,-5.861581109
460.8151602,10.14997947
460.816966,-4.838459959
460.8187715,-19.82689938
460.8205768,1.184661191
460.8223819,-6.803778234
460.8241867,0.207782341
460.8259912,-16.78065708
460.8277956,-17.76909651
460.8295996,6.242464066
460.8314034,37.25402464
460.833207,46.26558522
460.8350104,61.27714579
460.8368134,22.28870637
460.8386163,29.30026694
460.8404189,28.31182752
460.8422212,8.32338809
460.8440233,-7.665051335
460.8458252,-11.65349076
460.8476268,0.358069815
460.8494282,13.36963039
460.8512293,25.38119097
460.8530302,13.39275154
460.8548309,30.40431211
460.8566312,39.41587269
460.8584314,34.42743326
460.8602313,25.43899384
460.862031,20.45055441
460.8638304,15.46211499
460.8656295,16.47367556
460.8674285,13.48523614
460.8692272,22.49679671
460.8710256,40.50835729
460.8728238,47.51991786
460.8746217,57.53147844
460.8764194,64.54303901
460.8782169,47.55459959
460.8800141,65.56616016
460.8818111,88.57772074
460.8836078,110.5892813
460.8854043,93.60084189
460.8872005,64.61240246
460.8889965,69.62396304
460.8907922,53.63552361
460.8925877,38.64708419
460.894383,30.65864476
460.896178,27.67020534
460.8979728,36.68176591
460.8997673,38.69332649
460.9015615,52.70488706
460.9033556,60.71644764
460.9051494,62.72800821
460.9069429,64.73956879
460.9087362,30.75112936
460.9105292,8.762689938
460.912322,10.77425051
460.9141146,19.78581109
460.9159069,22.79737166
460.917699,27.80893224
460.9194908,11.82049281
460.9212824,32.83205339
460.9230737,37.84361396
460.9248648,12.85517454
460.9266557,16.86673511
460.9284463,21.87829569
460.9302366,5.889856263
460.9320267,-0.098583162
460.9338166,-1.087022587
460.9356062,12.92453799
460.9373956,12.93609856
460.9391847,-0.052340862
460.9409736,0.959219713
460.9427623,-0.029219713
460.9445507,-1.017659138
460.9463388,-2.006098563
460.9481267,-21.99453799
460.9499144,-21.98297741
460.9517018,7.028583162
460.953489,16.04014374
460.9552759,18.05170431
460.9570626,9.063264887
460.9588491,6.074825462
460.9606353,-0.913613963
460.9624212,7.097946612
460.9642069,3.109507187
460.9659924,-0.878932238
460.9677776,28.13262834
460.9695626,12.14418891
460.9713473,38.15574949
460.9731318,18.16731006
460.974916,13.17887064
460.9767,34.19043121
460.9784838,41.20199179
460.9802673,39.21355236
460.9820505,73.22511294
460.9838335,114.2366735
460.9856163,132.2482341
460.9873988,178.2597947
460.9891811,179.2713552
460.9909631,164.2829158
460.9927449,148.2944764
460.9945265,124.306037
460.9963078,64.31759754
460.9980888,45.32915811
460.9998696,52.34071869
461.0016502,56.35227926
461.0034305,36.36383984
461.0052106,27.37540041
461.0069904,18.38696099
461.00877,17.39852156
461.0105494,6.410082136
461.0123285,15.42164271
461.0141073,5.433203285
461.0158859,3.44476386
461.0176643,15.45632444
461.0194424,19.46788501
461.0212203,23.47944559
461.0229979,25.49100616
461.0247753,24.50256674
461.0265525,13.51412731
461.0283294,-10.47431211
461.030106,-11.46275154
461.0318824,2.548809035
461.0336586,1.56036961
461.0354345,-3.428069815
461.0372102,13.58349076
461.0389856,-3.404948665
461.0407608,-28.39338809
461.0425357,-12.38182752
461.0443104,-0.37026694
461.0460849,-2.358706366
461.0478591,11.65285421
461.049633,21.66441478
461.0514067,30.67597536
461.0531802,17.68753593
461.0549534,17.69909651
461.0567264,12.71065708
461.0584992,14.72221766
461.0602717,14.73377823
461.0620439,22.74533881
461.0638159,31.75689938
461.0655877,35.76845996
461.0673592,36.78002053
461.0691305,38.79158111
461.0709015,15.80314168
461.0726723,-3.185297741
461.0744428,11.82626283
461.0762131,17.83782341
461.0779831,25.84938398
461.0797529,34.86094456
461.0815225,47.87250513
461.0832918,17.88406571
461.0850609,-2.104373717
461.0868297,1.907186858
461.0885983,-14.08125257
461.0903666,-15.06969199
461.0921347,-10.05813142
461.0939026,-15.04657084
461.0956702,-12.03501027
461.0974375,-3.023449692
461.0992046,-6.011889117
461.1009715,-3.000328542
461.1027381,-0.988767967
461.1045045,8.022792608
461.1062706,12.03435318
461.1080365,8.045913758
461.1098022,-2.942525667
461.1115676,-7.930965092
461.1133327,-19.91940452
461.1150976,-5.907843943
461.1168623,13.10371663
461.1186267,18.11527721
461.1203909,7.126837782
461.1221548,19.13839836
461.1239185,26.14995893
461.125682,36.16151951
461.1274452,33.17308008
461.1292081,39.18464066
461.1309708,36.19620123
461.1327333,23.20776181
461.1344955,14.21932238
461.1362575,14.23088296
461.1380192,23.24244353
461.1397807,27.25400411
461.141542,36.26556468
461.143303,74.27712526
461.1450637,118.2886858
461.1468242,149.3002464
461.1485845,182.311807
461.1503445,163.3233676
461.1521043,137.3349281
461.1538638,108.3464887
461.1556231,126.3580493
461.1573822,75.36960986
461.159141,63.38117043
461.1608995,41.39273101
461.1626578,8.404291581
461.1644159,26.41585216
461.1661737,40.42741273
461.1679313,44.43897331
461.1696886,62.45053388
461.1714457,41.46209446
461.1732026,22.47365503
461.1749592,15.48521561
461.1767155,6.496776181
461.1784716,7.508336756
461.1802275,-2.480102669
461.1819831,-2.468542094
461.1837385,-3.45698152
461.1854936,1.554579055
461.1872485,3.56613963
