483.1990832	-4.434209446
483.201301	-3.441950719
483.2035186	-0.449691992
483.2057359	4.542566735
483.207953	-1.465174538
483.2101698	1.527084189
483.2123864	1.519342916
483.2146027	2.511601643
483.2168187	2.50386037
483.2190345	-1.503880903
483.2212501	-4.511622177
483.2234654	-8.51936345
483.2256804	-7.527104723
483.2278951	-3.534845996
483.2301097	-1.542587269
483.2323239	-5.550328542
483.2345379	0.441930185
483.2367517	1.434188912
483.2389651	-5.573552361
483.2411784	-3.581293634
483.2433914	-5.589034908
483.2456041	-2.596776181
483.2478165	1.395482546
483.2500287	0.387741273
483.2522407	7.38
483.2544524	1.372258727
483.2566638	6.364517454
483.258875	6.356776181
483.2610859	3.349034908
483.2632966	4.341293634
483.265507	-1.666447639
483.2677172	-5.674188912
483.2699271	-1.681930185
483.2721367	0.310328542
483.2743461	-0.697412731
483.2765552	3.294845996
483.2787641	-1.712895277
483.2809727	-3.72063655
483.2831811	2.271622177
483.2853892	11.2638809
483.2876184	3.25613963
483.2898258	4.248398357
483.292033	8.240657084
483.2942399	8.232915811
483.2964465	-0.774825462
483.2986529	0.217433265
483.3008591	-4.790308008
483.303065	-3.798049281
483.3052706	-3.805790554
483.307476	1.186468172
483.3096811	-0.821273101
483.3118859	-0.829014374
483.3140906	-0.836755647
483.3162949	-2.84449692
483.318499	-2.852238193
483.3207029	6.140020534
483.3229064	7.132279261
483.3251098	-3.875462012
483.3273128	-6.883203285
483.3295157	-4.890944559
483.3317182	-5.898685832
483.3339205	-3.906427105
483.3361226	-2.914168378
483.3383244	-0.921909651
483.3405259	1.070349076
483.3427272	-3.937392197
483.3449283	-4.94513347
483.347129	1.047125257
483.3493296	-1.960616016
483.3515298	-4.96835729
483.3537298	-1.976098563
483.3559296	-5.983839836
483.3581291	-4.991581109
483.3603283	-2.999322382
483.3625273	-0.007063655
483.3647261	5.985195072
483.3669245	2.977453799
483.3691228	4.969712526
483.3713207	2.961971253
483.3735185	0.954229979
483.3757159	4.946488706
483.3779131	-0.061252567
483.3801101	-5.06899384
483.3823067	-2.076735113
483.3845032	1.915523614
483.3866994	7.907782341
483.3888953	-3.099958932
483.3910909	-4.107700205
483.3932864	0.884558522
483.3954815	4.876817248
483.3976764	2.869075975
483.3998711	7.861334702
483.4020654	8.853593429
483.4042596	1.845852156
483.4064535	2.838110883
483.4086471	1.83036961
483.4108404	6.822628337
483.4130336	6.814887064
483.4152264	1.807145791
483.417419	1.799404517
483.4196114	2.791663244
483.4218034	-2.216078029
483.4239953	-0.223819302
483.4261868	-1.231560575
483.4283782	3.760698152
483.4305692	4.752956879
483.43276	8.745215606
483.4349506	1.737474333
483.4371409	7.72973306
483.4393309	6.721991786
483.4415207	-0.285749487
483.4437103	-0.29349076
483.4458995	-2.301232033
483.4480885	-1.308973306
483.4502773	-1.316714579
483.4524658	-2.324455852
483.4546541	4.667802875
483.4568421	5.660061602
483.4590298	7.652320329
483.4612173	7.644579055
483.4634045	7.636837782
483.4655915	9.629096509
483.4677782	4.621355236
483.4699647	-1.386386037
483.4721509	-0.39412731
483.4743368	0.598131417
483.4765225	1.590390144
483.478708	4.582648871
483.4808931	3.574907598
483.4830781	-2.432833676
483.4852627	-3.440574949
483.4874472	-4.448316222
483.4896313	-0.456057495
483.4918152	4.536201232
483.4939989	0.528459959
483.4961822	0.520718686
483.4983654	4.512977413
483.5005483	0.50523614
483.5027309	-6.502505133
483.5049133	-9.510246407
483.5070954	-4.51798768
483.5092772	-3.525728953
483.5114588	3.466529774
483.5136402	2.458788501
483.5158213	-3.548952772
483.5180021	-4.556694045
483.5201827	-5.564435318
483.522363	2.427823409
483.524543	4.420082136
483.5267228	13.41234086
483.5289024	2.404599589
483.5310817	5.396858316
483.5332607	3.389117043
483.5354395	0.38137577
483.537618	1.373634497
483.5397963	-4.634106776
483.5419743	1.358151951
483.5441521	0.350410678
483.5463296	-3.657330595
483.5485068	-4.665071869
483.5506838	0.327186858
483.5528606	3.319445585
483.5550371	-1.688295688
483.5572133	-2.696036961
483.5593892	-1.703778234
483.561565	4.288480493
483.5637404	-0.71926078
483.5659156	-1.727002053
483.5680906	4.265256674
483.5702652	0.2575154
483.5724397	4.249774127
483.5746138	-0.757967146
483.5767878	5.234291581
483.5789614	-0.773449692
483.5811348	5.218809035
483.583308	12.21106776
483.5854809	5.203326489
483.5876535	-2.804414784
483.5898259	-3.812156057
483.591998	-1.819897331
483.5941699	-4.827638604
483.5963415	-5.835379877
483.5985129	3.15687885
483.600684	9.149137577
483.6028548	2.141396304
483.6050254	6.133655031
483.6071957	3.125913758
483.6093658	-0.881827515
483.6115356	6.110431211
483.6137052	6.102689938
483.6158745	6.094948665
483.6180436	7.087207392
483.6202124	11.07946612
483.6223809	11.07172485
483.6245492	0.063983573
483.6267172	5.0562423
483.628885	6.048501027
483.6310525	-0.959240246
483.6332197	2.03301848
483.6353867	2.025277207
483.6375535	1.017535934
483.63972	-0.990205339
483.6418862	1.002053388
483.6440522	-5.005687885
483.6462179	-4.013429158
483.6483834	-7.021170431
483.6505486	-0.028911704
483.6527135	-0.036652977
483.6548782	5.955605749
483.6570427	3.947864476
483.6592069	3.940123203
483.6613708	-1.06761807
483.6635345	-3.075359343
483.6656979	-1.083100616
483.667861	-2.090841889
483.6700239	-2.098583162
483.6721866	0.893675565
483.674349	1.885934292
483.6765111	3.878193018
483.678673	1.870451745
483.6808346	2.862710472
483.6829959	3.854969199
483.6851571	0.847227926
483.6873179	1.839486653
483.6894785	0.83174538
483.6916388	-0.175995893
483.6937989	1.816262834
483.6959587	4.808521561
483.6981183	0.800780287
483.7002776	5.793039014
483.7024367	4.785297741
483.7045955	2.777556468
483.706754	5.769815195
483.7089123	-0.237926078
483.7110703	-6.245667351
483.7132281	-1.253408624
483.7153856	-0.261149897
483.7175429	1.73110883
483.7196999	6.723367556
483.7218566	3.715626283
483.7240131	1.70788501
483.7261694	0.700143737
483.7283253	-0.307597536
483.7304811	4.684661191
483.7326365	1.676919918
483.7347917	-1.330821355
483.7369467	-1.338562628
483.7391014	-0.346303901
483.7412558	2.645954825
483.74341	-2.361786448
483.7455639	0.630472279
483.7477176	4.622731006
483.749871	5.614989733
483.7520242	4.60724846
483.7541771	5.599507187
483.7563297	-1.408234086
483.7584821	-4.415975359
483.7606342	0.576283368
483.7627861	8.568542094
483.7649377	3.560800821
483.7670891	1.553059548
483.7692402	5.545318275
483.771391	-0.462422998
483.7735416	-3.470164271
483.775692	1.522094456
483.777842	0.514353183
483.7799919	4.50661191
483.7821414	8.498870637
483.7842907	5.491129363
483.7864398	4.48338809
483.7885886	1.475646817
483.7907371	1.467905544
483.7928854	-3.539835729
483.7950334	1.452422998
483.7971812	0.444681725
483.7993287	1.436940452
483.801476	4.429199179
483.803623	5.421457906
483.8057697	8.413716632
483.8079162	-0.594024641
483.8100624	3.398234086
483.8122084	8.390492813
483.8143541	10.38275154
483.8164996	2.375010267
483.8186448	4.367268994
483.8207897	4.359527721
483.8229344	6.351786448
483.8250788	6.344045175
483.827223	6.336303901
483.8293669	2.328562628
483.8315106	11.32082136
483.833654	14.31308008
483.8357972	11.30533881
483.83794	-1.702402464
483.8400827	2.289856263
483.8422251	5.28211499
483.8443672	4.274373717
483.846509	-1.733367556
483.8486507	-5.74110883
483.850792	-0.748850103
483.8529331	1.243408624
483.8550739	3.235667351
483.8572145	6.227926078
483.8593548	2.220184805
483.8614949	3.212443532
483.8636347	7.204702259
483.8657743	0.196960986
483.8679136	-3.810780287
483.8700526	0.181478439
483.8721914	4.173737166
483.8743299	1.165995893
483.8764682	3.15825462
483.8786062	4.150513347
483.880744	3.142772074
483.8828815	13.1350308
483.8850187	0.127289528
483.8871557	0.119548255
483.8892924	-4.888193018
483.8914289	-3.895934292
483.8935651	-1.903675565
483.8957011	2.088583162
483.8978368	0.080841889
483.8999722	9.073100616
483.9021074	7.065359343
483.9042423	-1.94238193
483.906377	-3.950123203
483.9085114	2.042135524
483.9106456	5.034394251
483.9127795	4.026652977
483.9149131	1.018911704
483.9170465	5.011170431
483.9191797	1.003429158
483.9213125	7.995687885
483.9234452	7.987946612
483.9255775	6.980205339
483.9277096	3.972464066
483.9298415	3.964722793
483.9319731	2.95698152
483.9341044	-1.050759754
483.9362355	1.941498973
483.9383663	6.9337577
483.9404969	6.926016427
483.9426272	4.918275154
483.9447572	2.910533881
483.946887	1.902792608
483.9490166	5.895051335
483.9511458	1.887310062
483.9532749	0.879568789
483.9554036	6.871827515
483.9575321	8.864086242
483.9596604	6.856344969
483.9617884	2.848603696
483.9639161	2.840862423
483.9660436	-0.16687885
483.9681708	2.825379877
483.9702978	1.817638604
483.9724245	-2.190102669
483.974551	5.802156057
483.9766772	2.794414784
483.9788031	2.786673511
483.9809288	-0.221067762
483.9830542	-2.228809035
483.9851794	5.763449692
483.9873043	0.755708419
483.9894289	7.747967146
483.9915533	2.740225873
483.9936775	1.7324846
483.9958014	0.724743326
483.997925	4.717002053
484.0000484	1.70926078
484.0021715	-4.298480493
484.0042943	-1.306221766
484.0064169	-1.313963039
484.0085393	-1.321704312
484.0106613	-3.329445585
484.0127832	-5.337186858
484.0149255	-8.344928131
484.0170463	-5.352669405
484.019167	-0.360410678
484.0212873	-1.368151951
484.0234075	4.624106776
484.0255273	4.616365503
484.0276469	4.60862423
484.0297663	-3.399117043
484.0318854	1.593141684
484.0340043	3.585400411
484.0361229	4.577659138
484.0382413	5.569917864
484.0403594	3.562176591
484.0424772	0.554435318
484.0445948	3.546694045
484.0467122	2.538952772
484.0488293	1.531211499
484.0509461	0.523470226
484.0530627	4.515728953
484.0551791	-1.49201232
484.0572952	4.500246407
484.059411	1.492505133
484.0615266	4.48476386
484.063642	-1.522977413
484.0657571	-6.530718686
484.0678719	-6.538459959
484.0699865	0.453798768
484.0721008	-4.553942505
484.0742149	-1.561683778
484.0763287	3.430574949
484.0784423	3.422833676
484.0805557	5.415092402
484.0826687	2.407351129
484.0847815	3.399609856
484.0868941	13.39186858
484.0890064	8.38412731
484.0911185	8.376386037
484.0932303	10.36864476
484.0953419	13.36090349
484.0974532	14.35316222
484.0995642	6.345420945
484.101675	1.337679671
484.1037856	2.329938398
484.1058959	5.322197125
484.1080059	2.314455852
484.1101157	3.306714579
484.1122253	7.298973306
484.1143345	1.291232033
484.1164436	2.28349076
484.1185524	6.275749487
484.1206609	5.268008214
484.1227692	12.26026694
484.1248772	4.252525667
484.1269849	3.244784394
484.1290925	4.237043121
484.1311997	9.229301848
484.1333067	8.221560575
484.1354135	9.213819302
484.13752	6.206078029
484.1396262	3.198336756
484.1417322	7.190595483
484.1438379	5.182854209
484.1459434	-2.824887064
484.1480487	0.167371663
484.1501536	4.15963039
484.1522584	-2.848110883
484.1543628	2.144147844
484.1564671	-1.863593429
484.158571	-5.871334702
484.1606747	-4.879075975
484.1627782	3.113182752
484.1648814	8.105441478
484.1669843	10.09770021
484.169087	13.08995893
484.1711895	4.082217659
484.1732916	11.07447639
484.1753936	14.06673511
484.1774952	5.05899384
484.1795967	6.051252567
484.1816978	3.043511294
484.1837987	3.035770021
484.1858994	-2.971971253
484.1879998	3.020287474
484.1900999	0.012546201
484.1921998	4.004804928
484.1942995	-0.002936345
484.1963989	8.989322382
484.198498	6.981581109
484.2005969	3.973839836
484.2026955	8.966098563
484.2047938	7.95835729
484.2068919	6.950616016
484.2089898	3.942874743
484.2110874	1.93513347
484.2131847	5.927392197
484.2152818	8.919650924
484.2173787	1.911909651
484.2194752	10.90416838
484.2215716	5.896427105
484.2236676	4.888685832
484.2257634	6.880944559
484.227859	1.873203285
484.2299543	-1.134537988
484.2320493	10.85772074
484.2341441	15.84997947
484.2362387	15.84223819
484.2383329	8.83449692
484.240427	8.826755647
484.2425207	2.819014374
484.2446142	12.8112731
484.2467075	24.80353183
484.2488005	27.79579055
484.2508932	22.78804928
484.2529857	14.78030801
484.2550779	26.77256674
484.2571699	26.76482546
484.2592616	31.75708419
484.2613531	16.74934292
